date,type,title,f_concept,recordModified,latLong,f_location,json,f_place,id,place,RELS_EXT_isSequenceNumber_literal_ms,PID,label,collection,text_nodes_HOCR_hlt,_version_,name,recordCreated,location,RELS_EXT_isMemberOf_uri_ms
"",Location,,,2014-09-04T13:46:23.212Z,"45.5\,5.33333",Rhône-Alpes,"{""pid"":""gn:2983751""\,""type"":""Location""\,""label"":""Rhône-Alpes""\,""meta"":{""alternateName"":[{""lang"":""de""\,""$"":""Rhône-Alpes""}\,{""lang"":""en""\,""$"":""Rhône-Alpes""}\,{""lang"":""fr""\,""$"":""Rhône-Alpes""}\,{""lang"":""nl""\,""$"":""Rhône-Alpes""}\,{""lang"":""es""\,""$"":""Ródano-Alpes""}\,{""lang"":""pt""\,""$"":""Ródano-Alpes""}\,{""lang"":""it""\,""$"":""Rodano-Alpi""}]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A.ADM1""}\,""latitude"":45.5\,""longitude"":5.33333\,""name"":""Rhône-Alpes""\,""officialName"":""Rhône-Alpes""\,""part of"":[{""pid"":""gn:3017382""\,""$"":""France""}\,{""pid"":""gn:3017382""\,""$"":""France""}]\,""population"":6065959\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2983751\\/""}}\,""items"":{""Location"":[{""role"":""is part of""\,""pid"":""gn:2968574""\,""label"":""Villeneuve-de-Berg""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:3006956""\,""label"":""Arrondissement de Largentière""\,""subType"":""third-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:3037147""\,""label"":""Ardèche""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:3037147""\,""label"":""Ardèche""\,""subType"":""second-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:6425882""\,""label"":""Villeneuve-de-Berg""\,""subType"":""fourth-order administrative division""}]}}",,gn:2983751,,,gn:2983751,Rhône-Alpes,collection:geonames,,1754755134522392576,,2014-01-30T10:20:06.495Z,Rhône-Alpes,
"",Location,,,2014-09-04T13:46:13.910Z,"52.155\,5.3875",Amersfoort,"{""pid"":""gn:2759821""\,""type"":""Location""\,""label"":""Amersfoort""\,""meta"":{""alternateName"":[{""lang"":""de""\,""$"":""Amersfoort""}\,{""lang"":""en""\,""$"":""Amersfoort""}\,{""lang"":""fr""\,""$"":""Amersfoort""}\,{""lang"":""it""\,""$"":""Amersfoort""}\,{""lang"":""nl""\,""$"":""Amersfoort""}\,{""lang"":""pt""\,""$"":""Amersfoort""}]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPL""}\,""latitude"":52.155\,""longitude"":5.3875\,""name"":""Amersfoort""\,""part of"":[{""pid"":""gn:2745909""\,""$"":""Utrecht""}\,{""pid"":""gn:2750405""\,""$"":""Netherlands""}\,{""pid"":""gn:2759820""\,""$"":""Gemeente Amersfoort""}\,{""pid"":""gn:2759820""\,""$"":""Gemeente Amersfoort""}]\,""population"":139914\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2759821\\/""}}\,""items"":{""Person"":[{""role"":""birth place""\,""pid"":""po:201""\,""label"":""Meijer\, H.""\,""place"":{""pid"":""gn:2759821""\,""$"":""Amersfoort""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""death place""\,""pid"":""po:258""\,""label"":""Veen\, P.M. van der""\,""place"":{""pid"":""gn:2747891""\,""$"":""Rotterdam""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}]}}",,gn:2759821,,,gn:2759821,Amersfoort,collection:geonames,,1754755057641848832,,2014-01-30T09:40:06.704Z,Amersfoort,
"",Location,,,2014-09-04T13:46:05.594Z,"52.34992\,4.62301",Heemstede,"{""pid"":""gn:2754692""\,""type"":""Location""\,""label"":""Heemstede""\,""meta"":{""alternateName"":[{""lang"":""de""\,""$"":""Heemstede""}\,{""lang"":""en""\,""$"":""Heemstede""}\,{""lang"":""fr""\,""$"":""Heemstede""}\,{""lang"":""it""\,""$"":""Heemstede""}\,{""lang"":""nl""\,""$"":""Heemstede""}]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPL""}\,""latitude"":52.34992\,""longitude"":4.62301\,""name"":""Heemstede""\,""part of"":[{""pid"":""gn:2749879""\,""$"":""Noord-Holland""}\,{""pid"":""gn:2750405""\,""$"":""Netherlands""}\,{""pid"":""gn:2754691""\,""$"":""Gemeente Heemstede""}\,{""pid"":""gn:2754691""\,""$"":""Gemeente Heemstede""}]\,""population"":25562\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2754692\\/""}}\,""items"":{""Person"":{""role"":""death place""\,""pid"":""po:269""\,""label"":""Westerduin\, M.""\,""place"":{""pid"":""gn:2747599""\,""$"":""Scheveningen""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}}}",,gn:2754692,,,gn:2754692,Heemstede,collection:geonames,,1754755134357766144,,2014-01-30T11:40:11.232Z,Heemstede,
"",Location,,,2014-09-04T13:45:54.715Z,"51.91667\,4.46667",Gemeente Rotterdam,"{""pid"":""gn:2747890""\,""type"":""Location""\,""label"":""Gemeente Rotterdam""\,""meta"":{""alternateName"":""Gemeente Rotterdam""\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A.ADM2""}\,""latitude"":51.91667\,""longitude"":4.46667\,""name"":""Gemeente Rotterdam""\,""part of"":[{""pid"":""gn:2743698""\,""$"":""Zuid-Holland""}\,{""pid"":""gn:2743698""\,""$"":""Zuid-Holland""}\,{""pid"":""gn:2750405""\,""$"":""Netherlands""}]\,""population"":593049\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2747890\\/""}\,""shortName"":""Rotterdam""}\,""items"":{""Location"":[{""role"":""is part of""\,""pid"":""gn:2747891""\,""label"":""Rotterdam""\,""subType"":""populated place""}\,{""role"":""is part of""\,""pid"":""gn:2747891""\,""label"":""Rotterdam""\,""subType"":""populated place""}]}}",,gn:2747890,,,gn:2747890,Gemeente Rotterdam,collection:geonames,,1754753351262666752,,2013-10-24T14:00:04.880Z,Gemeente Rotterdam,
"",Location,,,2014-09-04T13:46:03.328Z,"52.555\,5.91111",Kampen,"{""pid"":""gn:2753106""\,""type"":""Location""\,""label"":""Kampen""\,""meta"":{""alternateName"":[{""lang"":""de""\,""$"":""Kampen""}\,{""lang"":""en""\,""$"":""Kampen""}\,{""lang"":""fr""\,""$"":""Kampen""}\,{""lang"":""it""\,""$"":""Kampen""}\,{""lang"":""nl""\,""$"":""Kampen""}]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPL""}\,""latitude"":52.555\,""longitude"":5.91111\,""name"":""Kampen""\,""part of"":[{""pid"":""gn:2748838""\,""$"":""Overijssel""}\,{""pid"":""gn:2750405""\,""$"":""Netherlands""}\,{""pid"":""gn:2753104""\,""$"":""Gemeente Kampen""}\,{""pid"":""gn:2753104""\,""$"":""Gemeente Kampen""}]\,""population"":48980\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2753106\\/""}}\,""items"":{""Person"":{""role"":""birth place""\,""pid"":""po:165""\,""label"":""Hendriks\, G.""\,""place"":{""pid"":""gn:2753106""\,""$"":""Kampen""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}}}",,gn:2753106,,,gn:2753106,Kampen,collection:geonames,,1754753446779551744,,2014-01-29T11:30:09.903Z,Kampen,
"",Location,,,2014-02-17T10:50:05.552Z,"-6.81167\,107.6175",Lembang,"{""pid"":""gn:1638063""\,""type"":""Location""\,""label"":""Lembang""\,""meta"":{""alternateName"":[""Lembang""\,""Lembang 1""]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPL""}\,""latitude"":-6.81167\,""longitude"":107.6175\,""name"":""Lembang""\,""part of"":[{""pid"":""gn:1642672""\,""$"":""West Java""}\,{""pid"":""gn:1642672""\,""$"":""West Java""}\,{""pid"":""gn:1643084""\,""$"":""Indonesia""}]\,""population"":183130\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/1638063\\/""}}\,""items"":{""Building"":[{""role"":""located in""\,""pid"":""bt:40""\,""label"":""Sterrenwacht Lembang""\,""place"":{""pid"":""gn:1638063""\,""$"":""Lembang""}\,""date"":1925}\,{""role"":""located in""\,""pid"":""bt:96""\,""label"":""Hotel Lembang""\,""place"":{""pid"":""gn:1638063""\,""$"":""Lembang""}\,""date"":1916}]}}",,gn:1638063,,,gn:1638063,Lembang,collection:geonames,,1754755360199016448,,2014-02-17T10:50:05.438Z,Lembang,
"",Location,,,2014-09-04T13:45:42.871Z,"-6.7063\,108.557",Cirebon,"{""pid"":""gn:1646170""\,""type"":""Location""\,""label"":""Cirebon""\,""meta"":{""alternateName"":[""Cheribon""\,{""lang"":""en""\,""$"":""Cirebon""}\,{""lang"":""fr""\,""$"":""Cirebon""}\,{""lang"":""nl""\,""$"":""Cirebon""}\,{""lang"":""pt""\,""$"":""Cirebon""}\,""Tjerebon""\,""Tjeribon""\,""Tjirebon""]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPL""}\,""latitude"":-6.7063\,""longitude"":108.557\,""name"":""Cirebon""\,""part of"":[{""pid"":""gn:1642672""\,""$"":""West Java""}\,{""pid"":""gn:1642672""\,""$"":""West Java""}\,{""pid"":""gn:1643084""\,""$"":""Indonesia""}]\,""population"":254298\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/1646170\\/""}}\,""items"":{""Building"":[{""role"":""located in""\,""pid"":""bt:249""\,""label"":""Gemeentehuis Cirebon""\,""place"":{""pid"":""gn:1646170""\,""$"":""Cirebon""}\,""date"":1927}\,{""role"":""located in""\,""pid"":""bt:256""\,""label"":""Stationsgebouw Cirebon""\,""place"":{""pid"":""gn:1646170""\,""$"":""Cirebon""}\,""date"":1911}\,{""role"":""located in""\,""pid"":""bt:415""\,""label"":""Suikerproefstation""\,""place"":{""pid"":""gn:1646170""\,""$"":""Cirebon""}}\,{""role"":""located in""\,""pid"":""bt:422""\,""label"":""Gemeenteziekenhuis Cirebon""\,""place"":{""pid"":""gn:1646170""\,""$"":""Cirebon""}}\,{""role"":""located in""\,""pid"":""bt:532""\,""label"":""Gevangenis Cheribon""\,""place"":{""pid"":""gn:1646170""\,""$"":""Cirebon""}}]\,""Organization"":[{""role"":""located in""\,""pid"":""po:86""\,""label"":""Ingenieursmij. Eigen Beheer""\,""place"":{""pid"":""gn:1646170""\,""$"":""Cirebon""}\,""concept"":{""pid"":""aat:300025063""\,""$"":""engineers""}}\,{""role"":""located in""\,""pid"":""po:96""\,""label"":""Ingenieurs- en aannemingsbedrijf Reyerse & de Vries (Cirebon)""\,""place"":{""pid"":""gn:1646170""\,""$"":""Cirebon""}\,""concept"":[{""pid"":""aat:300025052""\,""$"":""contractors""}\,{""pid"":""aat:300025063""\,""$"":""engineers""}]}]\,""Person"":{""role"":""birth place""\,""pid"":""po:105""\,""label"":""Abell\, V.H.""\,""place"":{""pid"":""gn:1646170""\,""$"":""Cirebon""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,""TownPlan"":{""role"":""located in""\,""pid"":""bt:347""\,""label"":""Stedenbouwkundig plan Menteng-Nieuw Gondangdia""\,""place"":{""pid"":""gn:1646170""\,""$"":""Cirebon""}\,""date"":1910}}}",,gn:1646170,,,gn:1646170,Cirebon,collection:geonames,,1754755360309116928,,2013-11-27T13:50:08.506Z,Cirebon,
"",Location,,,2014-09-04T13:46:30.419Z,"47.3711\,8.54323",Bezirk Zürich,"{""pid"":""gn:6458798""\,""type"":""Location""\,""label"":""Bezirk Zürich""\,""meta"":{""alternateName"":{""lang"":""de""\,""$"":""Bezirk Zürich""}\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A.ADM2""}\,""latitude"":47.3711\,""longitude"":8.54323\,""name"":""Bezirk Zürich""\,""officialName"":{""lang"":""de""\,""$"":""Zürich""}\,""part of"":[{""pid"":""gn:2657895""\,""$"":""Zurich""}\,{""pid"":""gn:2657895""\,""$"":""Zurich""}\,{""pid"":""gn:2658434""\,""$"":""Switzerland""}]\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/6458798\\/""}}\,""items"":{""Location"":[{""role"":""is part of""\,""pid"":""gn:2657896""\,""label"":""Zurich""\,""subType"":""seat of a first-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:7287650""\,""label"":""Zürich""\,""subType"":""third-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:7287650""\,""label"":""Zürich""\,""subType"":""third-order administrative division""}]}}",,gn:6458798,,,gn:6458798,Bezirk Zürich,collection:geonames,,1754755360344768512,,2013-06-21T11:20:06.929Z,"Bezirk Zürich,Zürich",
"",Location,,,2015-01-29T15:20:08.358Z,"2.9845\,99.6158",Kisaran,"{""pid"":""gn:1214882""\,""type"":""Location""\,""label"":""Kisaran""\,""meta"":{""alternateName"":""Kisaran Baru""\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPL""}\,""latitude"":2.9845\,""longitude"":99.6158\,""name"":""Kisaran""\,""part of"":[{""pid"":""gn:1213642""\,""$"":""North Sumatra""}\,{""pid"":""gn:1213642""\,""$"":""North Sumatra""}\,{""pid"":""gn:1643084""\,""$"":""Indonesia""}]\,""population"":129911\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/1214882\\/""}}\,""items"":{""Building"":{""role"":""located in""\,""pid"":""bt:547""\,""label"":""Hulppost- en telegraafkantoor Kisaran""\,""place"":{""pid"":""gn:1214882""\,""$"":""Kisaran""}}}}",,gn:1214882,,,gn:1214882,Kisaran,collection:geonames,,1754755454938906624,,2015-01-29T15:20:07.757Z,Kisaran,
"",Location,,,2014-09-04T13:46:06.603Z,"52.38084\,4.63683",Haarlem,"{""pid"":""gn:2755003""\,""type"":""Location""\,""label"":""Haarlem""\,""meta"":{""alternateName"":[{""lang"":""de""\,""$"":""Haarlem""}\,{""lang"":""en""\,""$"":""Haarlem""}\,{""lang"":""es""\,""$"":""Haarlem""}\,{""lang"":""fr""\,""$"":""Haarlem""}\,{""lang"":""it""\,""$"":""Haarlem""}\,{""lang"":""nl""\,""$"":""Haarlem""}\,{""lang"":""pt""\,""$"":""Haarlem""}]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPLA""}\,""latitude"":52.38084\,""longitude"":4.63683\,""name"":""Haarlem""\,""part of"":[{""pid"":""gn:2749879""\,""$"":""Noord-Holland""}\,{""pid"":""gn:2750405""\,""$"":""Netherlands""}\,{""pid"":""gn:2755002""\,""$"":""Gemeente Haarlem""}\,{""pid"":""gn:2755002""\,""$"":""Gemeente Haarlem""}]\,""population"":147590\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2755003\\/""}}\,""items"":{""Person"":[{""role"":""birth place""\,""pid"":""po:122""\,""label"":""Blankenberg\, J.F.L.""\,""place"":{""pid"":""gn:2755003""\,""$"":""Haarlem""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""death place""\,""pid"":""po:128""\,""label"":""Breuning\, H.A.""\,""place"":{""pid"":""gn:2747373""\,""$"":""The Hague""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}\,{""role"":""birth place""\,""pid"":""po:242""\,""label"":""Smits\, A.P.""\,""place"":{""pid"":""gn:2755003""\,""$"":""Haarlem""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}]}}",,gn:2755003,,,gn:2755003,Haarlem,collection:geonames,,1754753914620608512,,2013-06-28T10:30:05.374Z,Haarlem,
"",Location,,,2014-08-19T13:50:07.452Z,"-1.5\,103",Provinsi Jambi,"{""pid"":""gn:1642856""\,""type"":""Location""\,""label"":""Provinsi Jambi""\,""meta"":{""alternateName"":[""Daerah Tingkat I Djambi""\,""Propinsi Djambi""\,""Propinsi Jambi""\,""Propinsi Sri Indrapura""]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#A.ADM1""}\,""latitude"":-1.5\,""longitude"":103\,""name"":""Provinsi Jambi""\,""part of"":[{""pid"":""gn:1643084""\,""$"":""Indonesia""}\,{""pid"":""gn:1643084""\,""$"":""Indonesia""}]\,""population"":3249601\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/1642856\\/""}\,""shortName"":""Jambi""}\,""items"":{""Location"":[{""role"":""is part of""\,""pid"":""gn:1642858""\,""label"":""Jambi City""\,""subType"":""seat of a first-order administrative division""}\,{""role"":""is part of""\,""pid"":""gn:1642858""\,""label"":""Jambi City""\,""subType"":""seat of a first-order administrative division""}]}}",,gn:1642856,,,gn:1642856,Provinsi Jambi,collection:geonames,,1754753949809770496,,2014-08-19T13:50:07.104Z,Provinsi Jambi,
"",Location,,,2014-09-04T13:46:01.550Z,"51.8425\,5.85278",Nijmegen,"{""pid"":""gn:2750053""\,""type"":""Location""\,""label"":""Nijmegen""\,""meta"":{""alternateName"":[{""lang"":""en""\,""$"":""Nijmegen""}\,{""lang"":""nl""\,""$"":""Nijmegen""}\,""Nijmeyen""\,{""lang"":""es""\,""$"":""Nimega""}\,{""lang"":""it""\,""$"":""Nimega""}\,{""lang"":""pt""\,""$"":""Nimegue""}\,{""lang"":""fr""\,""$"":""Nimègue""}\,""Nimègue""\,{""lang"":""de""\,""$"":""Nimwegen""}\,""Nimwegen""\,""Nymegen""]\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPL""}\,""latitude"":51.8425\,""longitude"":5.85278\,""name"":""Nijmegen""\,""part of"":[{""pid"":""gn:2750052""\,""$"":""Gemeente Nijmegen""}\,{""pid"":""gn:2750052""\,""$"":""Gemeente Nijmegen""}\,{""pid"":""gn:2750405""\,""$"":""Netherlands""}\,{""pid"":""gn:2755634""\,""$"":""Gelderland""}]\,""population"":158732\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2750053\\/""}}\,""items"":{""Person"":{""role"":""death place""\,""pid"":""po:151""\,""label"":""Estourgie\, H.L.J.M.""\,""place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}}}",,gn:2750053,,,gn:2750053,Nijmegen,collection:geonames,,1754755538414993408,,2014-01-28T14:40:07.206Z,Nijmegen,
"",Location,,,2014-09-04T13:45:48.957Z,"51.65\,3.91944",Zierikzee,"{""pid"":""gn:2743913""\,""type"":""Location""\,""label"":""Zierikzee""\,""meta"":{""alternateName"":""Zieriksee""\,""featureClass"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P""}\,""featureCode"":{""url"":""http:\\/\\/www.geonames.org\\/ontology#P.PPL""}\,""latitude"":51.65\,""longitude"":3.91944\,""name"":""Zierikzee""\,""part of"":[{""pid"":""gn:2744011""\,""$"":""Zeeland""}\,{""pid"":""gn:2750405""\,""$"":""Netherlands""}\,{""pid"":""gn:6544251""\,""$"":""Gemeente Schouwen-Duiveland""}\,{""pid"":""gn:6544251""\,""$"":""Gemeente Schouwen-Duiveland""}]\,""sameAs"":{""url"":""http:\\/\\/sws.geonames.org\\/2743913\\/""}}\,""items"":{""Person"":{""role"":""birth place""\,""pid"":""po:148""\,""label"":""Elenbaas\, W.""\,""place"":{""pid"":""gn:2743913""\,""$"":""Zierikzee""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}}}}",,gn:2743913,,,gn:2743913,Zierikzee,collection:geonames,,1754755538335301632,,2014-01-28T14:40:04.476Z,Zierikzee,
